"","order_id","order_date","ship_mode","segment","country","city","state","postal_code","region","category","sub_category","product_id","cost_price","list_price","quantity","discount_percent","discount","sale_price","profit"
"3115",3115,"2023-03-05","Standard Class","Consumer","United States","Seattle","Washington",98105,"West","Office Supplies","Paper","OFF-PA-10002160",30,30,6,2,0.6,29.4,-0.6
"3116",3116,"2023-02-01","Standard Class","Consumer","United States","Seattle","Washington",98105,"West","Furniture","Chairs","FUR-CH-10001973",450,530,6,4,21.2,508.8,58.8
"3117",3117,"2023-12-31","Standard Class","Consumer","United States","Seattle","Washington",98105,"West","Office Supplies","Appliances","OFF-AP-10001492",30,40,5,5,2,38,8
"3118",3118,"2023-01-04","Standard Class","Consumer","United States","Seattle","Washington",98105,"West","Office Supplies","Supplies","OFF-SU-10002189",20,20,4,4,0.8,19.2,-0.8
"3119",3119,"2022-06-19","First Class","Corporate","United States","Lakeland","Florida",33801,"South","Furniture","Chairs","FUR-CH-10003312",990,1120,5,4,44.8,1075.2,85.2
"3120",3120,"2023-05-15","First Class","Corporate","United States","Lakeland","Florida",33801,"South","Technology","Phones","TEC-PH-10002496",230,250,2,5,12.5,237.5,7.5
"3121",3121,"2022-02-05","First Class","Corporate","United States","Lakeland","Florida",33801,"South","Furniture","Furnishings","FUR-FU-10003464",40,50,3,3,1.5,48.5,8.5
"3122",3122,"2023-07-07","First Class","Corporate","United States","Lakeland","Florida",33801,"South","Office Supplies","Art","OFF-AR-10000380",50,60,2,2,1.2,58.8,8.8
"3123",3123,"2023-06-04","First Class","Corporate","United States","Lakeland","Florida",33801,"South","Office Supplies","Binders","OFF-BI-10004593",70,80,5,2,1.6,78.4,8.4
"3124",3124,"2022-10-22","First Class","Corporate","United States","Lakeland","Florida",33801,"South","Office Supplies","Binders","OFF-BI-10001308",0,0,2,4,0,0,0
"3125",3125,"2023-12-30","First Class","Corporate","United States","Lakeland","Florida",33801,"South","Office Supplies","Storage","OFF-ST-10001780",840,1040,2,2,20.8,1019.2,179.2
"3126",3126,"2022-02-10","First Class","Corporate","United States","Lakeland","Florida",33801,"South","Office Supplies","Storage","OFF-ST-10003816",460,560,4,4,22.4,537.6,77.6
"3127",3127,"2022-08-26","Standard Class","Consumer","United States","Philadelphia","Pennsylvania",19134,"East","Technology","Phones","TEC-PH-10002200",230,260,2,5,13,247,17
"3128",3128,"2023-07-09","Standard Class","Consumer","United States","New York City","New York",10011,"East","Office Supplies","Paper","OFF-PA-10004438",50,50,4,2,1,49,-1
"3129",3129,"2022-07-06","First Class","Home Office","United States","Los Angeles","California",90049,"West","Furniture","Furnishings","FUR-FU-10004090",30,40,2,4,1.6,38.4,8.4
"3130",3130,"2023-02-06","First Class","Home Office","United States","Los Angeles","California",90049,"West","Furniture","Chairs","FUR-CH-10002602",200,240,2,2,4.8,235.2,35.2
"3131",3131,"2023-07-21","First Class","Home Office","United States","Los Angeles","California",90049,"West","Technology","Accessories","TEC-AC-10001142",340,400,5,3,12,388,48
"3132",3132,"2022-04-15","First Class","Home Office","United States","Los Angeles","California",90049,"West","Technology","Phones","TEC-PH-10004977",560,630,4,5,31.5,598.5,38.5
"3133",3133,"2022-03-10","First Class","Corporate","United States","Oceanside","New York",11572,"East","Furniture","Furnishings","FUR-FU-10004586",10,10,2,3,0.3,9.7,-0.3
"3134",3134,"2022-12-07","First Class","Corporate","United States","Oceanside","New York",11572,"East","Office Supplies","Binders","OFF-BI-10001116",10,10,3,3,0.3,9.7,-0.3
"3135",3135,"2022-01-30","Standard Class","Home Office","United States","Dallas","Texas",75081,"Central","Office Supplies","Binders","OFF-BI-10000666",30,30,5,2,0.6,29.4,-0.6
"3136",3136,"2022-02-21","Standard Class","Home Office","United States","Dallas","Texas",75081,"Central","Office Supplies","Storage","OFF-ST-10002583",70,80,3,5,4,76,6
"3137",3137,"2023-01-08","Standard Class","Home Office","United States","Dallas","Texas",75081,"Central","Technology","Phones","TEC-PH-10004908",60,70,1,3,2.1,67.9,7.9
"3138",3138,"2023-10-17","Standard Class","Home Office","United States","Dallas","Texas",75081,"Central","Office Supplies","Envelopes","OFF-EN-10001219",10,10,2,4,0.4,9.6,-0.4
"3139",3139,"2022-08-07","Standard Class","Home Office","United States","Dallas","Texas",75081,"Central","Technology","Accessories","TEC-AC-10004568",40,40,2,3,1.2,38.8,-1.2
"3140",3140,"2023-12-21","Standard Class","Home Office","United States","Dallas","Texas",75081,"Central","Furniture","Furnishings","FUR-FU-10001756",20,20,3,5,1,19,-1
"3141",3141,"2022-10-16","First Class","Consumer","United States","New York City","New York",10035,"East","Office Supplies","Appliances","OFF-AP-10002311",190,210,3,5,10.5,199.5,9.5
"3142",3142,"2022-06-02","Same Day","Corporate","United States","San Antonio","Texas",78207,"Central","Office Supplies","Binders","OFF-BI-10003650",180,210,2,3,6.3,203.7,23.7
"3143",3143,"2022-06-06","Second Class","Consumer","United States","Cincinnati","Ohio",45231,"East","Technology","Accessories","TEC-AC-10003628",100,120,5,3,3.6,116.4,16.4
"3144",3144,"2023-08-28","Second Class","Consumer","United States","Cincinnati","Ohio",45231,"East","Office Supplies","Art","OFF-AR-10001547",10,10,6,3,0.3,9.7,-0.3
"3145",3145,"2022-07-07","Standard Class","Corporate","United States","Austin","Texas",78745,"Central","Furniture","Chairs","FUR-CH-10002647",320,350,7,4,14,336,16
"3146",3146,"2022-03-08","Second Class","Corporate","United States","Seattle","Washington",98105,"West","Furniture","Chairs","FUR-CH-10004495",770,960,4,2,19.2,940.8,170.8
"3147",3147,"2022-10-19","Second Class","Corporate","United States","Seattle","Washington",98105,"West","Technology","Phones","TEC-PH-10002923",80,90,3,5,4.5,85.5,5.5
"3148",3148,"2022-05-16","Second Class","Corporate","United States","Los Angeles","California",90004,"West","Office Supplies","Art","OFF-AR-10001374",30,30,5,4,1.2,28.8,-1.2
"3149",3149,"2023-04-07","First Class","Home Office","United States","New York City","New York",10035,"East","Office Supplies","Paper","OFF-PA-10003441",20,30,5,3,0.9,29.1,9.1
"3150",3150,"2023-08-19","Standard Class","Consumer","United States","Seattle","Washington",98103,"West","Office Supplies","Labels","OFF-LA-10002043",20,30,3,5,1.5,28.5,8.5
"3151",3151,"2022-02-28","First Class","Consumer","United States","Newark","Ohio",43055,"East","Technology","Accessories","TEC-AC-10002049",1730,2030,6,2,40.6,1989.4,259.4
"3152",3152,"2023-01-12","First Class","Consumer","United States","Newark","Ohio",43055,"East","Technology","Machines","TEC-MA-10000418",1690,1800,2,3,54,1746,56
"3153",3153,"2022-03-28","First Class","Consumer","United States","Newark","Ohio",43055,"East","Technology","Phones","TEC-PH-10004908",90,100,2,4,4,96,6
"3154",3154,"2022-11-04","First Class","Consumer","United States","Newark","Ohio",43055,"East","Furniture","Furnishings","FUR-FU-10004091",230,260,7,4,10.4,249.6,19.6
"3155",3155,"2022-07-28","Standard Class","Corporate","United States","Maple Grove","Minnesota",55369,"Central","Office Supplies","Binders","OFF-BI-10004600",640,740,2,2,14.8,725.2,85.2
"3156",3156,"2022-11-16","Second Class","Home Office","United States","Glendale","Arizona",85301,"West","Office Supplies","Paper","OFF-PA-10001289",80,90,3,4,3.6,86.4,6.4
"3157",3157,"2022-03-30","Standard Class","Corporate","United States","New York City","New York",10009,"East","Furniture","Tables","FUR-TA-10001539",220,280,2,2,5.6,274.4,54.4
"3158",3158,"2022-10-17","Standard Class","Corporate","United States","New York City","New York",10009,"East","Technology","Accessories","TEC-AC-10001266",30,30,2,3,0.9,29.1,-0.9
"3159",3159,"2023-06-23","First Class","Consumer","United States","Jacksonville","North Carolina",28540,"South","Office Supplies","Storage","OFF-ST-10001291",70,70,5,4,2.8,67.2,-2.8
"3160",3160,"2022-01-25","First Class","Consumer","United States","Jacksonville","North Carolina",28540,"South","Technology","Accessories","TEC-AC-10001314",100,120,3,4,4.8,115.2,15.2
"3161",3161,"2023-01-16","Second Class","Consumer","United States","Houston","Texas",77070,"Central","Office Supplies","Binders","OFF-BI-10004040",10,10,5,4,0.4,9.6,-0.4
"3162",3162,"2023-01-21","Standard Class","Consumer","United States","San Francisco","California",94109,"West","Office Supplies","Envelopes","OFF-EN-10001539",20,20,2,2,0.4,19.6,-0.4
"3163",3163,"2022-02-26","Standard Class","Consumer","United States","San Francisco","California",94109,"West","Office Supplies","Envelopes","OFF-EN-10004483",70,80,5,4,3.2,76.8,6.8
"3164",3164,"2022-04-24","Standard Class","Consumer","United States","San Francisco","California",94109,"West","Office Supplies","Art","OFF-AR-10001615",50,60,3,2,1.2,58.8,8.8
"3165",3165,"2023-03-12","Standard Class","Consumer","United States","San Francisco","California",94109,"West","Office Supplies","Paper","OFF-PA-10000327",40,40,9,2,0.8,39.2,-0.8
"3166",3166,"2022-12-25","Standard Class","Consumer","United States","San Francisco","California",94109,"West","Technology","Phones","TEC-PH-10001299",210,240,2,3,7.2,232.8,22.8
"3167",3167,"2022-12-27","Standard Class","Consumer","United States","San Francisco","California",94109,"West","Office Supplies","Paper","OFF-PA-10002246",20,20,3,5,1,19,-1
"3168",3168,"2022-10-12","First Class","Consumer","United States","Lansing","Michigan",48911,"Central","Furniture","Furnishings","FUR-FU-10002671",70,70,5,2,1.4,68.6,-1.4
"3169",3169,"2022-09-08","Standard Class","Corporate","United States","Tallahassee","Florida",32303,"South","Furniture","Chairs","FUR-CH-10003833",370,390,8,2,7.8,382.2,12.2
"3170",3170,"2022-11-09","Standard Class","Corporate","United States","Tallahassee","Florida",32303,"South","Office Supplies","Paper","OFF-PA-10001667",50,60,13,4,2.4,57.6,7.6
"3171",3171,"2023-02-15","Second Class","Consumer","United States","Columbia","South Carolina",29203,"South","Office Supplies","Binders","OFF-BI-10002003",20,20,6,4,0.8,19.2,-0.8
"3172",3172,"2022-06-05","Standard Class","Consumer","United States","Chicago","Illinois",60623,"Central","Office Supplies","Binders","OFF-BI-10004465",0,0,2,3,0,0,0
"3173",3173,"2023-03-18","Standard Class","Consumer","United States","Chicago","Illinois",60623,"Central","Furniture","Chairs","FUR-CH-10000665",450,530,5,3,15.9,514.1,64.1
"3174",3174,"2022-07-15","Standard Class","Consumer","United States","Chicago","Illinois",60623,"Central","Office Supplies","Art","OFF-AR-10004956",10,10,3,3,0.3,9.7,-0.3
"3175",3175,"2023-12-15","Standard Class","Consumer","United States","Detroit","Michigan",48227,"Central","Office Supplies","Art","OFF-AR-10004260",160,180,7,5,9,171,11
"3176",3176,"2023-05-25","Standard Class","Consumer","United States","Fort Collins","Colorado",80525,"West","Furniture","Bookcases","FUR-BO-10001811",160,180,2,4,7.2,172.8,12.8
"3177",3177,"2022-09-23","Standard Class","Consumer","United States","Fort Collins","Colorado",80525,"West","Technology","Accessories","TEC-AC-10003280",40,50,2,4,2,48,8
"3178",3178,"2022-09-28","Same Day","Consumer","United States","New York City","New York",10024,"East","Office Supplies","Paper","OFF-PA-10004911",20,20,2,2,0.4,19.6,-0.4
"3179",3179,"2023-03-09","Standard Class","Corporate","United States","New York City","New York",10011,"East","Furniture","Furnishings","FUR-FU-10001487",20,20,3,4,0.8,19.2,-0.8
"3180",3180,"2022-01-23","Standard Class","Corporate","United States","New York City","New York",10011,"East","Furniture","Furnishings","FUR-FU-10000521",50,60,2,5,3,57,7
"3181",3181,"2023-02-19","Standard Class","Corporate","United States","New York City","New York",10011,"East","Office Supplies","Appliances","OFF-AP-10001271",220,250,5,5,12.5,237.5,17.5
"3182",3182,"2023-03-01","Second Class","Corporate","United States","Columbia","Maryland",21044,"East","Office Supplies","Binders","OFF-BI-10004728",10,10,2,2,0.2,9.8,-0.2
"3183",3183,"2023-03-12","Second Class","Corporate","United States","Columbia","Maryland",21044,"East","Technology","Accessories","TEC-AC-10004666",660,830,3,2,16.6,813.4,153.4
"3184",3184,"2023-12-01","Second Class","Corporate","United States","Columbia","Maryland",21044,"East","Office Supplies","Storage","OFF-ST-10003208",1500,1630,9,2,32.6,1597.4,97.4
"3185",3185,"2022-05-08","Second Class","Corporate","United States","Columbia","Maryland",21044,"East","Office Supplies","Storage","OFF-ST-10003208",500,540,3,2,10.8,529.2,29.2
"3186",3186,"2023-04-18","First Class","Corporate","United States","Houston","Texas",77041,"Central","Office Supplies","Binders","OFF-BI-10000632",20,30,3,5,1.5,28.5,8.5
"3187",3187,"2022-11-25","First Class","Corporate","United States","Houston","Texas",77041,"Central","Office Supplies","Envelopes","OFF-EN-10004773",70,70,3,4,2.8,67.2,-2.8
"3188",3188,"2023-01-15","Standard Class","Corporate","United States","Lowell","Massachusetts",1852,"East","Technology","Phones","TEC-PH-10004700",60,70,7,5,3.5,66.5,6.5
"3189",3189,"2022-07-16","Second Class","Corporate","United States","Woodland","California",95695,"West","Office Supplies","Labels","OFF-LA-10003714",0,0,1,4,0,0,0
"3190",3190,"2023-12-23","Second Class","Corporate","United States","Woodland","California",95695,"West","Office Supplies","Binders","OFF-BI-10001787",20,20,4,5,1,19,-1
"3191",3191,"2023-11-23","Standard Class","Home Office","United States","Chicago","Illinois",60610,"Central","Office Supplies","Storage","OFF-ST-10002957",10,10,3,4,0.4,9.6,-0.4
"3192",3192,"2022-10-14","Standard Class","Corporate","United States","New York City","New York",10035,"East","Technology","Phones","TEC-PH-10002115",70,70,1,3,2.1,67.9,-2.1
"3193",3193,"2023-01-22","Standard Class","Corporate","United States","Missouri City","Texas",77489,"Central","Office Supplies","Binders","OFF-BI-10002557",10,10,7,5,0.5,9.5,-0.5
"3194",3194,"2023-08-15","First Class","Consumer","United States","Houston","Texas",77036,"Central","Office Supplies","Binders","OFF-BI-10002949",0,0,3,5,0,0,0
"3195",3195,"2023-11-15","First Class","Consumer","United States","Houston","Texas",77036,"Central","Office Supplies","Paper","OFF-PA-10004100",30,30,6,3,0.9,29.1,-0.9
"3196",3196,"2022-11-04","Standard Class","Home Office","United States","Jackson","Mississippi",39212,"South","Office Supplies","Fasteners","OFF-FA-10001883",20,20,3,3,0.6,19.4,-0.6
"3197",3197,"2022-03-26","Standard Class","Corporate","United States","New York City","New York",10009,"East","Technology","Phones","TEC-PH-10000702",30,30,3,4,1.2,28.8,-1.2
"3198",3198,"2022-11-22","Same Day","Consumer","United States","Tempe","Arizona",85281,"West","Office Supplies","Binders","OFF-BI-10003196",0,0,3,4,0,0,0
"3199",3199,"2023-02-03","Standard Class","Consumer","United States","Jacksonville","North Carolina",28540,"South","Technology","Phones","TEC-PH-10001644",100,100,4,4,4,96,-4
"3200",3200,"2022-03-26","Standard Class","Corporate","United States","Philadelphia","Pennsylvania",19134,"East","Office Supplies","Art","OFF-AR-10003183",20,20,7,3,0.6,19.4,-0.6
"3201",3201,"2022-02-24","Second Class","Consumer","United States","Akron","Ohio",44312,"East","Furniture","Furnishings","FUR-FU-10000308",120,150,3,2,3,147,27
"3202",3202,"2023-10-05","Second Class","Consumer","United States","Akron","Ohio",44312,"East","Office Supplies","Paper","OFF-PA-10001526",20,20,4,2,0.4,19.6,-0.4
"3203",3203,"2023-11-02","Standard Class","Consumer","United States","San Diego","California",92037,"West","Technology","Phones","TEC-PH-10002103",510,600,8,2,12,588,78
"3204",3204,"2022-08-24","Standard Class","Consumer","United States","San Diego","California",92037,"West","Technology","Accessories","TEC-AC-10004209",10,10,1,4,0.4,9.6,-0.4
"3205",3205,"2023-08-05","Standard Class","Consumer","United States","San Diego","California",92037,"West","Furniture","Furnishings","FUR-FU-10000397",40,40,2,3,1.2,38.8,-1.2
"3206",3206,"2023-07-05","Standard Class","Consumer","United States","San Diego","California",92037,"West","Office Supplies","Paper","OFF-PA-10002137",50,60,8,2,1.2,58.8,8.8
"3207",3207,"2023-09-08","Standard Class","Consumer","United States","San Diego","California",92037,"West","Furniture","Furnishings","FUR-FU-10001867",40,50,5,2,1,49,9
"3208",3208,"2023-05-08","Standard Class","Consumer","United States","San Diego","California",92037,"West","Office Supplies","Labels","OFF-LA-10000407",40,40,8,2,0.8,39.2,-0.8
"3209",3209,"2023-11-07","Standard Class","Corporate","United States","Fresno","California",93727,"West","Technology","Accessories","TEC-AC-10000420",330,350,5,4,14,336,6
"3210",3210,"2022-01-28","Standard Class","Corporate","United States","Fresno","California",93727,"West","Technology","Phones","TEC-PH-10002726",350,380,9,2,7.6,372.4,22.4
"3211",3211,"2022-10-12","Standard Class","Corporate","United States","Pearland","Texas",77581,"Central","Office Supplies","Envelopes","OFF-EN-10001415",10,10,3,2,0.2,9.8,-0.2
